LEILANI CANDY STORE,HONOLULU,1441 LEILANI STREET,,96782,HI
LAGOON LIQUOR,HONOLULU,494 LAGOON DRIVE,,96819,HI
LIEN MARKET,HONOLULU,"145 NORTH KING STREET, STALL 25",,96817,HI
LILIHA MARUKIN MARKET,HONOLULU,1717 LILIHA STREET,,96817,HI
KUAI MARKET,HONOLULU,2570 KALAKAUA AVENUE,,96815,HI
KPT STORE,HONOLULU,"1485 LINAPUNI STREET, #112",,96819,HI
KUAI MARKET #1,HONOLULU,2335 KALAKAUA AVENUE,,96815,HI
LES'S SNACK SHOP,KAPOLEI,4675 KAPOLEI PARKWAY,,96792,HI
"LIKELIKE MARKET, INC.",HONOLULU,1521 PALAMA STREET,,96817,HI
"L & K KEG LIQUOR, LLC",HONOLULU,743A WAIAKAMILO ROAD,,96817,HI
LAMONT'S GIFT & SUNDRIES,KAHUKU,57-091 KAMEHAMEHA HIGHWAY,,96731,HI
LAIE CASH & CARRY,LAIE,55-662 WAHINEPEE STREET,,96762,HI
LAO ASIAN MARKET,HONOLULU,65B NORTH PAUAHI STREET,,96817,HI
LESLIE'S GIFT SHOP,HONOLULU,2230 LILIHA STREET,,96819,HI
KUKUI MEAT,HONOLULU,100 NORTH BERETANIA STREET,,96817,HI
"LIFESTREAM NATURAL FOODS (HI), INC.",HONOLULU,702 KAPAHULU AVENUE,,96816,HI
KWONG TONG CHONG CO.,HONOLULU,925A MAUNAKEA STREET,,96817,HI
LETER VARIETY STORE,WAIPAHU,94-340 WAIPAHU DEPOT ROAD,,96767,HI
LONGS DRUG STORE #9182,HONOLULU,1088 BISHOP STREET,,2895,HI
LONGS DRUG STORE #9653,HONOLULU,1620 NORTH SCHOOL STREET,,2895,HI
LONGS DRUG STORES #9835,HONOLULU,2750 WOODLAWN DRIVE,,2895,HI
"LITTLE SNACK SHOP, LLC, THE",KANEOHE,"46-022 ALALOA STREET, #A-1",,96744,HI
LONGS DRUG STORES #9955,HONOLULU,848 ALA LILIKOI STREET,,2895,HI
LONGS DRUG STORES #9864,MILILANI,"94-780 MEHEULA PARKWAY, #A",,2895,HI
LIN'S MARKET,HONOLULU,1020 AUAHI STREET,,96814,HI
LONG DRUGS,PEARL CITY,1130 KUALA STREET,,2895,HI
LONGS DRUG STORES #9185,HONOLULU,377 KEAHOLE STREET,,2895,HI
LONGS DRUG STORES #9956,WAIANAE,86-120 FARRINGTON HIGHWAY,,2895,HI
LONGS DRUG STORE #9813,AIEA,"98-1005 MOANALUA ROAD, #400",,2895,HI
LONGS DRUG STORES #9228,HONOLULU,1330 PALI HIGHWAY,,2895,HI
LONGS DRUG STORE #9259,WAIPAHU,94-060 FARRINGTON HIGHWAY,,2895,HI
LONGS DRUG STORES #9164,HONOLULU,3221 WAIALAE AVENUE,,2895,HI
LITA'S MARINATED FISH & MEAT,HONOLULU,930 KEKAULIKE STREET,,96817,HI
LONGS DRUG STORES #9671,KANEOHE,46-047 KAMEHAMEHA HIGHWAY,,2895,HI
LONGS DRUG STORES #9206,HONOLULU,"1450 ALA MOANA BOULEVARD, #2004",,2895,HI
LONGS DRUGS,HONOLULU,2470 SOUTH KING STREET,,2895,HI
MAILE PINK MARKET,WAIANAE,87-368 FARRINGTON HIGHWAY,,96792,HI
LONGS PHARMACY #06928,HONOLULU,"2070 NORTH KING STREET, #5",,2895,HI
MALASIG 7 SISTERS SEAFOODS & VARIETY STORE #136,HONOLULU,1120 MAUNAKEA STREET,,96819,HI
MAKIKI LIQUOR STORE,HONOLULU,1433 KINAU STREET,,96814,HI
MALAMA MARKET MAKAKILO,EWA BEACH,92-585A MAKAKILO DRIVE,,96816,HI
LOVE'S THRIFT STORE,HONOLULU,911 MIDDLE STREET,,96819,HI
MAKO'S MART,WAHIAWA,966 CALIFORNIA AVENUE,,96813,HI
"MACHIDA HAWAII, INC.",HONOLULU,1450 ALA MOANA BOULEVARD,,96814,HI
LUCKY 7 LIQUOR & GROCERY,HONOLULU,435 ATKINSON DRIVE,,96814,HI
LONGS DRUGS,HALEIWA,66-197A KAMEHAMEHA HIGHWAY,,2895,HI
LONGS DRUGS STORES #3040,HONOLULU,1748 LILIHA STREET,,2895,HI
LONGS DRUGS #7356,EWA BEACH,"91-919 FORT WEAVER ROAD, SPACE #6",,2895,HI
LONGS DRUG STRORES #9825,KAILUA,609 KAILUA ROAD,,2895,HI
LORNA'S SNACK SHOP,KAPOLEI,91-601 KAMOKILA BOULEVARD,,96707,HI
LT MARKET,HONOLULU,135 NORTH KING STREET,,96817,HI
"LONGS DRUG STORES, #9275",PEARL CITY,850 KAMEHAMEHA HIGHWAY,,2895,HI
MIN HING MEAT & SEAFOOD,HONOLULU,"1039 KEKAULIKE STREET, #12 & #19",,96813,HI
"MANA MARKET, LLC",HONOLULU,"175 NORTH HOTEL STREET, #6-A",,96817,HI
MEL'S MARKET,WAIMANALO,41-1029 KALANIANAOLE HIGHWAY,,96795,HI
MOILIILI SUNDRIES,HONOLULU,2737 SOUTH KING STREET,,96826,HI
MJ'S & SISTERS',HONOLULU,2411B ROSE STREET,,96818,HI
MICKEY'S MARKET,HONOLULU,"1649 KALAKAUA AVENUE, #A",,96815,HI
MK MARKET,HONOLULU,1402 LUSITANA STREET,,96813,HI
MINA PHARMACY #11,HONOLULU,"1401 SOUTH BERETANIA STREET, #110",,96819,HI
MAS LIQUOR & TOBACCO,HONOLULU,1726 KAPIOLANI BOULEVARD,,96814,HI
MINH AND LAN PRODUCE,HONOLULU,"1120 MAUNAKEA STREET, #148",,96817,HI
MAUNAKEA LIQUOR & GROCERY,HONOLULU,1161 MAUNAKEA STREET,,96817,HI
"MIKAWAYA HAWAII, INC. (SHIROKIYA)",HONOLULU,"1450 ALA MOANA BOULEVARD, #2250",,96814,HI
MANOA MART,HONOLULU,3001 EAST MANOA ROAD,,96822,HI
MARUKAI DISCOUNT,KANEOHE,46-056 KAMEHAMEHA HIGHWAY,,96819,HI
MARLYN MEAT MARKET,HONOLULU,"1120 MAUNAKEA STREET, STALL 137",,96817,HI
NEW CENTRAL LIQUOR,WAIPAHU,"94-210 LEOKANE STREET, #D",,96797,HI
NAKAZATO FISH MARKET,HONOLULU,145 NORTH KING STREET,,96817,HI
NEW CALIFORNIA MARKET,WAHIAWA,404 CALIFORNIA AVENUE,,96786,HI
"NC SEAFOOD, INC.",HONOLULU,937 KEKAULIKE STREET,,96817,HI
"NEW MICHAEL'S MARKET, LLC",HONOLULU,1120 FORT STREET MALL,,96813,HI
NEW CHOLON,HONOLULU,169 NORTH KING STREET,,96817,HI
"NEWTOWN SQUARE PHARMACY, INC.",AIEA,98-1247 KAAHUMANU STREET,,96701,HI
MONA'S MARKET,HONOLULU,1414 DILLINGHAM BOULEVARD,,96817,HI
MOON WHA MARKET & VIDEO,PEARL CITY,"803 KAMEHAMEHA HIGHWAY, #113",,96782,HI
NIJIYA MARKET,HONOLULU,1009 UNIVERSITY AVENUE,,90504,HI
MS MINI MART,HONOLULU,2826 SOUTH KING STREET,,96814,HI
NANKO FISHING SUPPLY & LIQUOR,KANEOHE,46-003 ALALOA STREET,,96744,HI
NAKASHIMA FISH MARKET,HONOLULU,"145 NORTH KING STREET, #6",,96817,HI
NEIMAN MARCUS EPICURE,HONOLULU,"1450 ALA MOANA BOULEVARD, #3200",,96814,HI
MY MART,HONOLULU,"2219 NORTH SCHOOL STREET, #A",,96819,HI
NANAKULI SUPER,WAIANAE,87-2090 FARRINGTON HIGHWAY,,96792,HI
NIJIYA MARKET,HONOLULU,451 PIIKOI STREET,,90504,HI
NUMBER ONE STORE,HONOLULU,1638 10TH AVENUE,,96816,HI
PACIFIC  STORE,HONOLULU,2427 KUHIO AVENUE,,96822,HI
ONO POLYNESIAN,WAIANAE,85-998 FARRINGTON HIGHWAY,,96816,HI
NON STOP LIQUOR STORE,AIEA,98-020 KAMEHAMEHA HIGHWAY,,96701,HI
PAALAA KAI MINI MART,WAIALUA,66-945 KAUKONAHUA ROAD,,96712,HI
ONOS-M-MARKET,HONOLULU,1912 KALIHI STREET,,96819,HI
OHANA EAST KUAI MARKET,HONOLULU,150 KAIULANI AVENUE,,96815,HI
PACIFIC SUNDRIES,HONOLULU,"841 BISHOP STREET, #132",,96813,HI
OISHI SEAFOOD MARKET,WAIPAHU,94-210 LEOKANE STREET,,96797,HI
OHANA GROCERY,HONOLULU,1104 PALAMA STREET,,96817,HI
PAG ASA FOODS,HONOLULU,1825 DILLINGHAM BOULEVARD,,96819,HI
OHANA CIGARETTE,HONOLULU,"1331 MAKALOA STREET, #4A",,96814,HI
NIMITZ MART,HONOLULU,3131 NORTH NIMITZ HIGHWAY,,96819,HI
OYA SUSHI MINI MART,HONOLULU,"725 KAPIOLANI BOULEVARD, #C-122",,96813,HI
PACIFIC LIQUOR & GROCERY STORE,HONOLULU,1158 FORT STREET,,96826,HI
NUUANU CHEVRON,HONOLULU,1909 NUUANU AVENUE,,96734,HI
ONOLICIOUS CAFE & THAI MARKET,HONOLULU,1386 LILIHA STREET,,96816,HI
PAPA PANTRY,WAIANAE,87-1942 FARRINGTON HIGHWAY,,96822,HI
"PHILIPPINE MINI MART, INC.",WAIPAHU,94-871 WAIPAHU STREET,,96797,HI
PLAZA KUAI MARKET,HONOLULU,3253 NORTH NIMITZ HIGHWAY,,96815,HI
PIIKOI MART,HONOLULU,"615 PIIKOI STREET, #101",,96814,HI
PIONEER PANTRY,HONOLULU,"900 FORT STREET MALL, #103",,96813,HI
PLAZA PHARMACY,HONOLULU,321 NORTH KUAKINI STREET,,96817,HI
PEARL CITY MARKET,PEARL CITY,909 LEHUA STREET,,96782,HI
RAINBOW FARM & PRODUCE,WAIPAHU,94-340 WAIPAHU DEPOT ROAD,,96792,HI
PLAZA MINI MART,HONOLULU,"876 CURTIS STREET, #101",,96813,HI
PEARL'S PANTRY,HONOLULU,"2810 PAA STREET, #5",,96819,HI
PEARL KAI MINI MART,AIEA,98-199 KAMEHAMEHA HIGHWAY,,96701,HI
RADISSON KUAI MARKET - 02,HONOLULU,2500 KUHIO AVENUE,,96815,HI
"PUMP LIQUORS, THE",WAIPAHU,94-866 MOLOALO STREET,,96797,HI
PRINCE KUHIO PHARMACY,HONOLULU,2330 KUHIO AVENUE,,96815,HI
"QUICK CORNER STORE, LLC",HONOLULU,2070 NORTH KING STREET,,96819,HI
RAINBOW COUNTRY LIQUOR,HONOLULU,3398 WAIALAE AVENUE,,96816,HI
QUEEN EMMA MART,HONOLULU,201 SOUTH VINEYARD STREET,,96813,HI
RAINBOW COMBINATION MARKET,HONOLULU,1720 PALOLO AVENUE,,96816,HI
"SEE'S CANDIES, INC.",AIEA,"98-1005 MOANALUA ROAD, #120",,94080,HI
SEED CITY,AIEA,98-1005 MOANALUA ROAD,,96701,HI
"SEA COUNTRY GENERAL STORE, THE",WAIANAE,"87-1988 PAKEKE STREET, #102",,96792,HI
"SEE'S CANDIES, INC. ALA MOANA",HONOLULU,"1450 ALA MOANA BOULEVARD, #1059",,96814,HI
RON'S SNACK SHOP,HONOLULU,335 SOUTH MERCHANT STREET,,96706,HI
SAND ISLAND MART,HONOLULU,24 SAND ISLAND ACCESS ROAD,,96819,HI
SACK 'N SAVE #36,HONOLULU,4561 SALT LAKE BOULEVARD,,96816,HI
ROSE MEAT MARKET,HONOLULU,"1039 KEKAULIKE STREET, #122",,96817,HI
REEF KUAI MARKET,HONOLULU,"2169 KALIA ROAD, #D-106",,96815,HI
ROYAL MINI MART,HONOLULU,161 ULUNIU AVENUE,,96815,HI
SEEDS 'N THINGS,KANEOHE,46-056 KAMEHAMEHA HIGHWAY,,96744,HI
SEAFOOD HAWAII @ SAM'S CLUB PEARL CITY,PEARL CITY,"1000 SOUTH KAMEHAMEHA HIGHWAY, #100",,96813,HI
SAVORY SANDWICH & SNACK,HONOLULU,"33 SOUTH KING STREET, #102",,96813,HI
RED MEAT MARKET,HONOLULU,1270 NORTH KING STREET,,96817,HI
ROAD RUNNER MINI MART,WAIPAHU,94-226 LEOKU STREET,,96797,HI
ROD'S VEGGIE FOODS,HONOLULU,1438 PENSACOLA STREET,,96822,HI
RUSSELL'S CONVENIENCE #109,HONOLULU,2863 KALAKAUA AVENUE,,96815,HI
SHELL MCCULLY,HONOLULU,1115 MCCULLY STREET,,96826,HI
SHELL FOOD MART AIRPORT,HONOLULU,2805 UALENA STREET,,96819,HI
SILVA'S GROCERY & LIQUOR,EWA BEACH,91-455 EWA BEACH ROAD,,96706,HI
SHELL NEW CITY,WAIPAHU,94-380 PUPUPANI STREET,,96797,HI
"SKYSON USA, LLC",HONOLULU,600 NORTH KING STREET,,96817,HI
SUN HOY CHAN,HONOLULU,"145 NORTH KING STREET, #10",,96817,HI
SHOP 1600,HONOLULU,"1600 KAPIOLANI BOULEVARD, #114",,96814,HI
"SUN CHONG CO., LTD.",HONOLULU,127 NORTH HOTEL STREET,,96817,HI
SPEED MART,HONOLULU,407 SEASIDE AVENUE,,96815,HI
SPECIALTY FOODS,KANEOHE,46-056 KAMEHAMEHA HIGHWAY,,96795,HI
SOURCE NATURAL FOODS,KAILUA,32 KAINEHE STREET,,96734,HI
SPECIALTY MART,HONOLULU,"820 MILILANI STREET, #102",,96813,HI
SU GRAN ALABANZA,HONOLULU,701 NORTH KING STREET,,96826,HI
SEOUL MEAT,HONOLULU,"1095 DILLINGHAM BOULEVARD, #F-3",,96817,HI
SHELL KAPAHULU,HONOLULU,755 KAPAHULU AVENUE,,96816,HI
SKYSON WAIPAHU,WAIPAHU,94-226 LEOKU STREET,,96797,HI
SHELL (YUNNIE'S),AIEA,98-135 KAMEHAMEHA HIGHWAY,,96701,HI
"SHIROKIYA, INC. (GROCERY)",HONOLULU,"1450 ALA MOANA BOULEVARD, #2250",,96814,HI
SHELL WAIPIO,WAIPAHU,94-609 UKEE STREET,,96797,HI
TESORO 2GO (KAPAHULU),HONOLULU,707 KAPAHULU AVENUE,,78259,HI
TAMURA'S WAHIAWA,WAHIAWA,440 KILANI AVENUE,,96786,HI
T K MART,HONOLULU,1409 KINAU STREET,,96814,HI
SUPER 7 MINI MART,HONOLULU,"918 SMITH STREET, #E",,96817,HI
T. OTAKE & SONS,WAIALUA,66-212 FARRINGTON HIGHWAY,,96791,HI
TAKE'S FISH MARKET,HONOLULU,1151 MAPUNAPUNA STREET,,96825,HI
"TERSTY TREATS, LLC",WAIMANALO,41-1540 KALANIANAOLE HIGHWAY,,96795,HI
TAMURA'S FINE WINE & LIQUORS,KAILUA,"25 KANEOHE BAY DRIVE, #106- #108",,96786,HI
SUNNY'S MART,HONOLULU,2215 NORTH SCHOOL STREET,,96819,HI
TESORO,WAIPAHU,94-1082 KA UKA BOULEVARD,,96797,HI
SURFSIDE LAUNDRY & STORE,WAIANAE,85-175 FARRINGTON HIGHWAY,,96792,HI
TAMURA'S KALAELOA,KAPOLEI,91-1051 ENTERPRISE AVENUE,,96786,HI
TAMMYS POLYNESIAN MARKET II,HONOLULU,717 NORTH KING STREET,,96817,HI
SUNNY'S MART,HONOLULU,2215 NORTH SCHOOL STREET,,96819,HI
TESORO 2GO #61041,WAIPAHU,94-120 FARRINGTON HIGHWAY,,78259,HI
TESORO 2GO #61024,HONOLULU,759 SOUTH KING STREET,,78259,HI
TAKE'S FISH MARKET,HONOLULU,2320 SOUTH KING STREET,,96826,HI
TROPICAL FARMS,KANEOHE,49-227A KAMEHAMEHA HIGHWAY,,96730,HI
VALLEY MARKET,HONOLULU,2402 10TH AVENUE,,96816,HI
TOMO'S MARKET,HONOLULU,2012 HOUGHTAILING STREET,,96814,HI
TESORO WAIPAHU TOWN CENTER,WAIPAHU,"94-050 FARRINGTON HIGHWAY, #42",,98001,HI
VENDING STAND #30 (DAVID'S SNACK SHOP),HONOLULU,"415 SOUTH BERETANIA STREET, #13",,96813,HI
VENDING STAND #34,HONOLULU,650 SOUTH KING STREET,,96813,HI
UNION 76 SAND ISLAND,HONOLULU,165 SAND ISLAND ACCESS ROAD,,96813,HI
UNIVERSITY STOP,HONOLULU,"1010 UNIVERSITY AVENUE, #A-1",,96826,HI
U & M PRODUCE,HONOLULU,150 NORTH KING STREET,,96813,HI
THAI FOOD MART,WAHIAWA,78 WILIKINA DRIVE,,96786,HI
TESORO EXPRESS MART,HONOLULU,4259 LAWEHANA STREET,,98001,HI
TOM'S SEAFOOD COMPANY,HONOLULU,930 KEKAULIKE STREET,,96817,HI
TOWN PUMP LIQUORS,HONOLULU,"377 KEAHOLE STREET, #A-18",,96825,HI
THANH PHAT,HONOLULU,"145 NORTH KING STREET, #P13",,96817,HI
UMEKE MARKET,HONOLULU,4400 KALANAIANAOLE HIGHWAY,,96821,HI
TRY ME RESTAURANT,HONOLULU,399 NORTH KING STREET,,96822,HI
THAI TOWN MARKET AND VIDEO 2,HONOLULU,1147 RIVER STREET,,96817,HI
WAIANAE STORE,WAIANAE,85-863 FARRINGTON HIGHWAY,,96792,HI
VIM N' VIGOR,HONOLULU,"1450 ALA MOANA BOULEVARD, #1014",,96814,HI
WAHIAWA MARKET,WAHIAWA,"302 CALIFORNIA AVENUE, #104",,96786,HI
VENDING STAND #45,HONOLULU,777 PUNCHBOWL STREET,,96813,HI
WAIALUA GENERAL STORE,WAIALUA,"67-272 GOODALE AVENUE, #107",,96791,HI
VENDING STAND #41,HONOLULU,1111 ALAKEA STREET,,96815,HI
VISTA STORE,WAHIAWA,524-A OLIVE AVENUE,,96786,HI
VILLAGE MARKET,HONOLULU,1249 WILDER AVENUE,,96822,HI
WAH WAH SEAFOOD CO.,HONOLULU,157 NORTH KING STREET,,96817,HI
WAIANAE MARKET,WAIANAE,85-810 FARRINGTON HIGHWAY,,96792,HI
VENDING STAND #42 (DOLLY'S PLACE),HONOLULU,830 PUNCHBOWL STREET,,96813,HI
WAIANAE DRUG,WAIANAE,85-910 FARRINGTON HIGHWAY,,96792,HI
WAIANAE MEAT MARKET,WAIANAE,85-853 FARRINGTON HIGHWAY,,96792,HI
VULA EXPRESS,KAHUKU,56-565 KAMEHAMEHA HIGHWAY,,96731,HI
WALGREENS #11118,HONOLULU,1520 NORTH SCHOOL STREET,,60015,HI
WELCOME MARKET,HONOLULU,"100 NORTH BERETANIA STREET, #173-1",,96817,HI
WALK IN STORE,HONOLULU,699 AUAHI STREET,,96813,HI
WALGREENS #10048,KANEOHE,46-021 KAMEHAMEHA HIGHWAY,,60015,HI
WAIPAHU DRUG,WAIPAHU,94-748A HIKIMOE STREET,,96797,HI
WAIKIKI BEACH MARKET,HONOLULU,"410 NAHUA STREET, #102",,96815,HI
WHALER'S GENERAL STORE #369,HONOLULU,2370 KUHIO AVENUE,,96815,HI
WAL-MART #2126 MILILANI,MILILANI,95-550 LANIKUHANA STREET,,72716,HI
WING CHEONG,HONOLULU,133 NORTH HOTEL STREET,,96817,HI
WAL-MART STORE,PEARL CITY,1131 KUALA STREET,,72716,HI
WALGREENS #11443,HONOLULU,1488 KAPIOLANI BOULEVARD,,60015,HI
WHITMORE MINI MART,WAHIAWA,1203 WHITMORE AVENUE,,96786,HI
WAIMALU GOURMET LIQUOR,AIEA,"98-1277 KAAHUMANU STREET, #F102",,96701,HI
WHALER'S GENERAL STORE #374,HONOLULU,352 LEWERS STREET,,96816,HI
"WINE STOP, THE",HONOLULU,1809 SOUTH KING STREET,,96826,HI
WAIPAHU MARKET,WAIPAHU,94-861 FARRINGTON HIGHWAY,,96797,HI
"WAL-MART STORES, INC. #3478 KEEAUMOKU",HONOLULU,700 KEEAUMOKU STREET,,72716,HI
YOUNG'S GROCERY STORE,HONOLULU,2111 YOUNG STREET,,96826,HI
ABC STORE #81,HONOLULU,"1450 ALA MOANA BOULEVARD, #1122",,96813,HI
YOUNG AE KIM MINI MART,HONOLULU,"550 HALEKAUWILA STREET, #101",,96813,HI
ACE KOREAN BBQ & MARKET,HONOLULU,526 NORTH SCHOOL STREET,,96817,HI
YAJIMA SERVICE STATION,HONOLULU,1375 SOUTH KING STREET,,96814,HI
Y-7 LIQUOR & GROCERY,HONOLULU,1323 GULICK AVENUE,,96819,HI
YOK MARKET,HONOLULU,"1039 KEKAULIKE STREET, #107",,96817,HI
76 HALEIWA,HALEIWA,66-031 KAMEHAMEHA HIGHWAY,,96813,HI
7 ELEVEN STORE #54278,KAILUA,153 ONEAWA STREET,,96817,HI
YOU MARKET I & II,HONOLULU,"1039 KEKAULIKE STREET, STALL 113 & 116",,96817,HI
BERETANIA & WARD UNION 76,HONOLULU,862 SOUTH BERETANIA STREET,,96813,HI
ACCENTS #432,HONOLULU,1811 ALA MOANA BOULEVARD,,96816,HI
YAMASIN MARKET,HONOLULU,1475 NORTH KING STREET,,96817,HI
"YOBO MART, INC.",HONOLULU,"1535 PENSACOLA STREET, #C3",,96822,HI
YUAN'S MARKET,HONOLULU,"100 NORTH BERETANIA STREET, #173-20",,96817,HI
WING SENG MARKET,HONOLULU,1169 MAUNAKEA STREET,,96817,HI
WU'S SUNDRIES,HAUULA,54-060 KAMEHAMEHA HIGHWAY,,96717,HI
FOODLAND SUPER MARKET #2,HONOLULU,414 NORTH SCHOOL STREET,,96816,HI
FOODLAND SUPER MARKET #19 MILILANI,MILILANI,95-221 KIPAPA DRIVE,,96816,HI
FOODLAND SUPER MARKET #32 (LAIE),LAIE,55-510 KAMEHAMEHA HIGHWAY,,96816,HI
FOODLAND SUPER MARKET #27 PUPUKEA,HALEIWA,59-720 KAMEHAMEHA HIGHWAY,,96816,HI
DON QUIJOTE,WAIPAHU,94-144 FARRINGTON HIGHWAY,,96814,HI
FOODLAND SUPER MARKET #1 (MARKET CITY),HONOLULU,2939 HARDING AVENUE,,96816,HI
FOODLAND SUPER MARKET #31,WAIPAHU,94-1040 WAIPIO UKA STREET,,96816,HI
FOODLAND SUPER MARKET #18,HONOLULU,1505 DILLINGHAM BOULEVARD,,96816,HI
FOODLAND SUPER MARKET #10,WAHIAWA,823 CALIFORNIA AVENUE,,96816,HI
FOODLAND SUPER MARKET #16,EWA BEACH,91-1401 FORT WEAVER ROAD,,96706,HI
COSTCO WHOLESALE #687 (WAREHOUSE),HONOLULU,525 ALAKAWA STREET,,98124,HI
FOOD PANTRY #1003 EATON SQUARE,HONOLULU,438 HOBRON LANE,,96816,HI
COSTCO WHOLESALE WAREHOUSE,WAIPAHU,94-1231 KA UKA BOULEVARD,,98027,HI
FOODLAND SUPER MARKET #11,HONOLULU,1450 ALA MOANA BOULEVARD,,96816,HI
FOODLAND FARMS,HONOLULU,"820 WEST HIND DRIVE, #101",,96821,HI
MALAMA MARKET,HALEIWA,66-190 KAMEHAMEHA HIGHWAY,,96816,HI
SACK & SAVE,WAIANAE,87-2070F FARRINGTON HIGHWAY,,96792,HI
PAK-STAR INT'L. CO.,HONOLULU,1101 NORTH KING STREET,,96817,HI
PALAMA SUPER MARKET,HONOLULU,1210 DILLINGHAM BOULEVARD,,96817,HI
SAFEWAY #2747,HONOLULU,888 KAPAHULU AVENUE,,96816,HI
MANAOAG MINI MART,PEARL CITY,719 KAMEHAMEHA HIGHWAY,,96782,HI
OHANA GIFT & SUNDRY,HONOLULU,2345 KUHIO AVENUE,,96826,HI
PALAMA SUPERMARKET #3,AIEA,98-020 KAMEHAMEHA HIGHWAY,,96701,HI
MAKAHA OHANA MARKET,WAIANAE,"84-1170 FARRINGTON HIGHWAY, BLDG A, #BE",,96792,HI
GREENLANDS MART,WAIPAHU,94-866 MOLOALO STREET,,96797,HI
INTERNATIONAL VARIETY STORE LLC,WAHIAWA,"554 OLIVE AVENUE, #A",,96786,HI
SAFEWAY STORES #1087 KAILUA,KAILUA,200 HAMAKUA DRIVE,,96734,HI
KAMAMALU MARKET,HONOLULU,1678 LUSITANA STREET,,96813,HI
FOODLAND SUPERMARKET #37,KAILUA,108 HEKILI STREET,,96816,HI
PRINCE KUHIO PHARMACY II,HONOLULU,1922 KALAKAUA AVENUE,,96815,HI
SAFEWAY STORES WAIMALU,AIEA,98-1277 KAAHUMANU STREET,,96701,HI
SAFEWAY STORES #205,KAILUA,1060 KEOLU DRIVE,,96734,HI
SHIMA'S MARKET,WAIMANALO,41-1606 KALANIANAOLE HIGHWAY,,96819,HI
TAMURA SUPER MARKET WAIANAE,WAIANAE,86-032 FARRINGTON HIGHWAY,,96792,HI
SAFEWAY STORES #2208,KAILUA,25 KANEOHE BAY DRIVE,,96734,HI
SAFEWAY STORES #215,HONOLULU,377 KEAHOLE STREET,,96825,HI
SAFEWAY STORES MILILANI,MILILANI,94-780B MEHEULA PARKWAY,,96789,HI
"SAFEWAY STORES, INC. #211 SALT LAKE",HONOLULU,848 ALA LILIKOI STREET,,85038,HI
SAFEWAY STORES #16-0201,HONOLULU,1121 SOUTH BERETANIA STREET,,96814,HI
SAFEWAY STORES #204,HONOLULU,2855 EAST MANOA ROAD,,85038,HI
TAMURA'S FINE WINE & LIQUORS,AIEA,98-302 KAMEHAMEHA HIGHWAY,,96786,HI
SAM'S CLUB - KEEAUMOKU #4755,HONOLULU,750 KEEAUMOKU STREET,,72716,HI
TIMES SUPER MARKET #14,HONOLULU,3221 WAIALAE AVENUE,,96819,HI
TIMES SUPER MARKET #18 (ROYAL KUNIA),WAIPAHU,94-615 KUPUOHI STREET,,96819,HI
SAFEWAY STORES #203,HONOLULU,1360 PALI HIGHWAY,,85038,HI
"TIMES SUPER MARKET, LTD. #11 (LILIHA)",HONOLULU,1425 LILIHA STREET,,96819,HI
"TIMES SUPER MARKET, LTD. #10",KANEOHE,47-388 HUI IWA STREET,,96819,HI
"TIMES SUPER MARKET, LTD. #2",HONOLULU,1173 21ST AVENUE,,96816,HI
COCO'S FISH MARKET,HONOLULU,"100 NORTH BERETANIA STREET, #173-3",,96817,HI
"TIMES SUPER MARKET, LTD. #1",HONOLULU,1772 SOUTH KING STREET,,96819,HI
DFS HAWAII (HONOLULU COOKIE COMPANY),HONOLULU,300 RODGERS BOULEVARD,,96820,HI
CHOI'S FISH MARKET,HONOLULU,"100 NORTH BERETANIA STREET, #173-4",,96817,HI
CTN SEAFOOD STORE,HONOLULU,"1120 MAUNAKEA STREET, #154B",,96817,HI
JIMMY'S PRODUCE & SEAFOOD MARKET,WAIPAHU,94-1047 WAIPAHU STREET,,96797,HI
TIMES SUPER MARKET #3,KAILUA,590 KAILUA ROAD,,96819,HI
HOONG WUN MARKET,HONOLULU,135 NORTH KING STREET,,96817,HI
ISLAND FRESH PRODUCE,HONOLULU,3441 WAIALAE AVENUE,,96816,HI
"LUNG SANG SEAFOOD MARKET, INC.",HONOLULU,135 NORTH KING STREET,,96817,HI
"TIMES SUPER MARKET, LTD. #8",HONOLULU,1290 SOUTH BERETANIA STREET,,96814,HI
"TIMES SUPER MARKET, LTD. #6",WAIPAHU,94-766 FARRINGTON HIGHWAY,,96797,HI
DON QUIJOTE - KAHEKA,HONOLULU,801 KAHEKA STREET,,96814,HI
ONO KIMCHEE,HONOLULU,1225 KEEAUMOKU STREET,,96814,HI
SAM'S CLUB #6410 (PEARL CITY),PEARL CITY,1000 SOUTH KAMEHAMEHA HIGHWAY,,72716,HI
ALOHA POTATO CHIP CO.,HONOLULU,723C UMI STREET,,96820,HI
CHYLER'S HAWAIIAN BEEF CHIPS,HONOLULU,"614 KAPAHULU AVENUE, #100",,96701,HI
CHAR HUNG SUT,HONOLULU,64 NORTH PAUAHI STREET,,96817,HI
MALASIG 7 SISTERS MEAT MARKET,HONOLULU,"1120 MAUNAKEA STREET, #154-A",,96819,HI
AZAMA FISH WHOLESALE & RETAIL,HONOLULU,1403A 10TH AVENUE,,96816,HI
TAMURA'S FINE WINE & LIQUORS,HONOLULU,3496 WAIALAE AVENUE,,96786,HI
"BRIANO, INC.",HONOLULU,"1111 DILLINGHAM BOULEVARD, BLDG. H6",,96817,HI
